Data,À vista R$,À vista US$
17/12/2007,264.49,145.88
18/12/2007,266.26,146.78
19/12/2007,268.95,149.33
20/12/2007,267.85,148.39
21/12/2007,265.87,148.2
26/12/2007,258.34,145.79
27/12/2007,260.98,148.2
28/12/2007,261.51,147.33
02/01/2008,261.25,147.43
03/01/2008,265.92,151.78
04/01/2008,261.55,149.03
07/01/2008,261.63,148.32
08/01/2008,268.48,152.46
09/01/2008,267.72,151.42
10/01/2008,269.7,153.5
11/01/2008,269.88,154.48
14/01/2008,269.24,155.27
15/01/2008,269.31,153.72
16/01/2008,267.54,150.9
17/01/2008,268.25,150.11
18/01/2008,268.64,150.5
21/01/2008,267.23,146.03
22/01/2008,269.63,150.46
23/01/2008,268.11,146.91
24/01/2008,269.38,151
25/01/2008,268.61,150.31
28/01/2008,269.3,150.95
29/01/2008,268.51,150.76
30/01/2008,271.65,152.61
31/01/2008,270.92,154.02
01/02/2008,271.41,155.45
06/02/2008,272.67,155.54
07/02/2008,274.51,156.15
08/02/2008,279.57,158.04
11/02/2008,280.36,159.57
12/02/2008,280.12,160.07
13/02/2008,282.05,161.82
14/02/2008,288.44,164.82
15/02/2008,287.54,163.93
18/02/2008,281.67,162.25
19/02/2008,290.12,167.41
20/02/2008,287.43,166.72
21/02/2008,289.28,169.07
22/02/2008,293.17,171.64
25/02/2008,294.97,172.9
26/02/2008,288.34,171.22
27/02/2008,291.05,174.18
28/02/2008,294.32,176.34
29/02/2008,291.51,172.39
03/03/2008,291.79,174.62
04/03/2008,287.13,170.3
05/03/2008,283,169.26
06/03/2008,268.03,159.54
07/03/2008,266.96,158.53
10/03/2008,265.32,155.52
11/03/2008,269.09,159.7
12/03/2008,273.88,163.61
13/03/2008,280.76,165.83
14/03/2008,269.56,157.27
17/03/2008,249.03,144.53
18/03/2008,254.17,150.57
19/03/2008,244.9,142.3
20/03/2008,242.73,140.14
24/03/2008,247.36,141.59
25/03/2008,255.59,147.57
26/03/2008,256.34,148.61
27/03/2008,258.13,148.61
28/03/2008,252.23,144.63
31/03/2008,249.69,142.43
01/04/2008,252.01,144.42
02/04/2008,255.47,147.93
03/04/2008,257.19,149.79
04/04/2008,254.57,148.96
07/04/2008,256.52,150.54
08/04/2008,254.72,150.36
09/04/2008,265.05,156.93
10/04/2008,251.94,149.52
11/04/2008,250.79,148.39
14/04/2008,256.24,151.89
15/04/2008,260.4,154.72
16/04/2008,258.47,155.33
17/04/2008,265.92,160.39
18/04/2008,256.19,153.5
22/04/2008,258.86,155.84
23/04/2008,257.26,155.16
24/04/2008,252.36,151.11
25/04/2008,252.63,151.55
28/04/2008,254.91,151.01
29/04/2008,256.58,150.4
30/04/2008,255.26,153.49
02/05/2008,247.22,149.83
05/05/2008,253.74,153.14
06/05/2008,253.7,152.83
07/05/2008,250.67,148.33
08/05/2008,254.02,150.04
09/05/2008,257.7,152.85
12/05/2008,258.31,155.14
13/05/2008,256.33,154.69
14/05/2008,259.7,156.07
15/05/2008,258.47,156.18
16/05/2008,259.25,157.98
19/05/2008,254.84,154.54
20/05/2008,257.4,156
21/05/2008,262.64,158.41
23/05/2008,252.48,152.01
26/05/2008,252.75,152.35
27/05/2008,250.27,149.77
28/05/2008,254.17,153.58
29/05/2008,251.63,153.71
30/05/2008,251.5,154.48
02/06/2008,256.34,157.07
03/06/2008,249.35,153.07
04/06/2008,250.88,154.01
05/06/2008,256.72,157.79
06/06/2008,255.62,156.44
09/06/2008,248.63,152.91
10/06/2008,253.66,154.01
11/06/2008,251.94,153.43
12/06/2008,255.01,155.97
13/06/2008,254.94,155.83
16/06/2008,254.24,156.46
17/06/2008,257.22,159.96
18/06/2008,250.06,155.61
19/06/2008,252.09,157.16
20/06/2008,260.43,162.16
23/06/2008,254.61,157.85
24/06/2008,257.84,160.95
25/06/2008,259.68,163.22
26/06/2008,264.81,165.2
27/06/2008,262.65,164.57
30/06/2008,264.18,165.42
01/07/2008,265.25,165.26
02/07/2008,266.5,166.25
03/07/2008,262.39,162.88
04/07/2008,261.27,162.48
07/07/2008,250.59,156.52
08/07/2008,251.27,155.73
09/07/2008,250.46,155.76
10/07/2008,250.16,155.38
11/07/2008,251.86,157.31
14/07/2008,254.03,159.37
15/07/2008,250.92,158.01
16/07/2008,250.36,156.77
17/07/2008,245.77,153.7
18/07/2008,247.27,155.62
21/07/2008,246.64,156.2
22/07/2008,245.73,155.52
23/07/2008,243.77,153.9
24/07/2008,242.95,153.86
25/07/2008,245.61,156.14
28/07/2008,241.55,153.37
29/07/2008,243.42,155.14
30/07/2008,244.77,156.71
31/07/2008,249.38,159.65
01/08/2008,245.62,157.25
04/08/2008,240.88,154.11
05/08/2008,244.64,155.32
06/08/2008,243.91,154.67
07/08/2008,248.08,155.93
08/08/2008,242.58,150.86
11/08/2008,244.93,151.57
12/08/2008,248.69,153.14
13/08/2008,244.31,151.28
14/08/2008,244.87,150.5
15/08/2008,243.77,148.82
18/08/2008,244.68,149.28
19/08/2008,247.62,152.19
20/08/2008,248.41,153.43
21/08/2008,253.81,157.64
22/08/2008,253.4,155.65
25/08/2008,250.66,153.5
26/08/2008,258.13,158.26
27/08/2008,258.61,159.44
28/08/2008,260.24,159.46
29/08/2008,258.25,158.15
01/09/2008,257.62,156.42
02/09/2008,257.89,155.07
03/09/2008,256.89,153.09
04/09/2008,265.58,154.5
05/09/2008,260.97,151.99
08/09/2008,262.63,151.28
09/09/2008,259.82,146.63
10/09/2008,262.34,146.97
11/09/2008,263.46,145.16
12/09/2008,262.83,147.57
15/09/2008,262.25,144.57
16/09/2008,259.62,142.65
17/09/2008,262.27,140.4
18/09/2008,263.58,136.57
19/09/2008,261.65,142.98
22/09/2008,262.57,146.44
23/09/2008,261.42,142.85
24/09/2008,262.42,141.85
25/09/2008,265.05,145.55
26/09/2008,260.36,140.51
29/09/2008,261.92,133.16
30/09/2008,261.72,137.46
01/10/2008,261.72,136.45
02/10/2008,262.1,129.69
03/10/2008,261.32,127.85
06/10/2008,250.86,114.03
07/10/2008,255.79,110.64
08/10/2008,262.05,114.93
09/10/2008,257.45,117.67
10/10/2008,259.94,112.33
13/10/2008,258.58,120.83
14/10/2008,257.8,122.65
15/10/2008,256.51,118.48
16/10/2008,254.63,117.61
17/10/2008,257.84,121.91
20/10/2008,256.5,121.16
21/10/2008,258.44,115.58
22/10/2008,260.67,109.53
23/10/2008,259.56,112.37
24/10/2008,255.85,109.95
27/10/2008,250.34,111.56
28/10/2008,250.89,114.77
29/10/2008,254.16,118.76
30/10/2008,251.3,119.5
31/10/2008,253.13,117.41
03/11/2008,254.14,117.17
04/11/2008,256.97,121.73
05/11/2008,256.44,121.07
06/11/2008,257.33,116.92
07/11/2008,255.24,118.16
10/11/2008,257.69,117.56
11/11/2008,259.07,116.59
12/11/2008,261.51,114.05
13/11/2008,263.19,110.58
14/11/2008,261.42,115.16
17/11/2008,259.75,114.08
18/11/2008,261.12,112.31
19/11/2008,267.29,112.07
20/11/2008,260.73,108.64
21/11/2008,268.26,108.87
24/11/2008,266.39,114.43
25/11/2008,264.38,113.71
26/11/2008,265.97,117.32
27/11/2008,264.76,116.07
28/11/2008,264.04,114.2
01/12/2008,264.8,114.21
02/12/2008,265.38,110.99
03/12/2008,266.03,107.53
04/12/2008,263.24,104.01
05/12/2008,262.26,105.54
08/12/2008,266.18,106.47
09/12/2008,266.54,107.82
10/12/2008,265.04,109.12
11/12/2008,262.56,111.97
12/12/2008,262.75,111.1
15/12/2008,262.09,110.17
16/12/2008,262.38,110.71
17/12/2008,262.66,111.86
18/12/2008,262.52,111.28
19/12/2008,262.51,111
22/12/2008,256.36,107.26
23/12/2008,256.76,107.57
29/12/2008,255.21,105.68
30/12/2008,253.55,108.54
05/01/2009,248.38,110.15
06/01/2009,254.17,116.59
07/01/2009,256.54,113.92
08/01/2009,260.06,113.17
09/01/2009,264.54,116.49
12/01/2009,265.72,115.83
13/01/2009,267.34,114.84
14/01/2009,268.36,114.44
15/01/2009,268.73,112.82
16/01/2009,269.16,115.22
19/01/2009,267.94,114.9
20/01/2009,270.01,113.88
21/01/2009,270.18,114.87
22/01/2009,271.85,116.67
23/01/2009,274.48,117.3
26/01/2009,278,120.34
27/01/2009,280.48,120.43
28/01/2009,280.92,123.48
29/01/2009,276.71,120.57
30/01/2009,274.64,118.63
02/02/2009,280.68,120.72
03/02/2009,279.58,120.51
04/02/2009,272.89,118.18
05/02/2009,274.49,119.97
06/02/2009,272.6,121.26
09/02/2009,275.2,123.02
10/02/2009,270.85,120.27
11/02/2009,273.27,119.33
12/02/2009,267.06,116.72
13/02/2009,265.92,117.46
16/02/2009,264.77,116.13
17/02/2009,262.42,112.82
18/02/2009,261.83,111.47
19/02/2009,263.21,111.96
20/02/2009,263.66,110.36
25/02/2009,268.54,113.07
26/02/2009,265.9,113.44
27/02/2009,265.25,111.87
02/03/2009,262.45,107.43
03/03/2009,260.68,108.08
04/03/2009,261.94,110.43
05/03/2009,262.22,110.18
06/03/2009,258.99,109.05
09/03/2009,258.52,108.85
10/03/2009,255.59,108.81
11/03/2009,256.63,109.21
12/03/2009,260.08,112.93
13/03/2009,259.55,112.94
16/03/2009,258.64,113.59
17/03/2009,257.49,112.69
18/03/2009,263.59,117.15
19/03/2009,264.81,117.8
20/03/2009,266.37,117.66
23/03/2009,266.39,118.66
24/03/2009,266.46,118.85
25/03/2009,266.49,118.55
26/03/2009,267.3,119.33
27/03/2009,266.77,116.39
30/03/2009,265.8,114.03
31/03/2009,267.69,115.48
01/04/2009,264.85,116.11
02/04/2009,266.01,119.02
03/04/2009,265.7,120.45
06/04/2009,263.9,118.98
07/04/2009,265.81,119.84
08/04/2009,263.93,119.75
09/04/2009,263.58,121.35
13/04/2009,254.78,117.41
14/04/2009,254.87,116.12
15/04/2009,257.46,117.19
16/04/2009,256.73,117.98
17/04/2009,255.29,116.52
20/04/2009,254.62,113.47
22/04/2009,258.68,117.47
23/04/2009,262.84,118.45
24/04/2009,264.56,120.75
27/04/2009,257.6,116.03
28/04/2009,256.81,116.89
29/04/2009,256.8,118.07
30/04/2009,257.27,117.58
04/05/2009,259.37,122
05/05/2009,265.24,123.48
06/05/2009,264.35,125.17
07/05/2009,264.31,125.27
08/05/2009,264.5,127.9
11/05/2009,266.85,129.6
12/05/2009,267.93,129.44
13/05/2009,268.69,127.58
14/05/2009,269.01,129.21
15/05/2009,268.86,127.42
18/05/2009,268.91,129.53
19/05/2009,270.72,133.03
20/05/2009,270.34,133.3
21/05/2009,271.91,133.62
22/05/2009,269.85,133.13
25/05/2009,269.11,132.89
26/05/2009,270.93,134.26
27/05/2009,269.32,133.66
28/05/2009,270.62,134.71
29/05/2009,269.62,136.86
01/06/2009,276.12,141.38
02/06/2009,274.84,142.85
03/06/2009,268.67,136.87
04/06/2009,270.84,139.46
05/06/2009,265.97,135.91
08/06/2009,261.07,132.79
09/06/2009,261.75,135.2
10/06/2009,261.8,134.19
12/06/2009,256.49,133.24
15/06/2009,249.4,127.7
16/06/2009,253.34,128.79
17/06/2009,248.09,126.45
18/06/2009,251.12,127.15
19/06/2009,248.46,125.93
22/06/2009,250.79,123.91
23/06/2009,247.78,125.01
24/06/2009,248.52,125.2
25/06/2009,248.17,127.53
26/06/2009,248.11,127.96
29/06/2009,249.42,126.99
30/06/2009,248.74,126.65
01/07/2009,247.78,128.45
02/07/2009,245.53,125.79
03/07/2009,245.64,125.84
06/07/2009,247.2,126.12
07/07/2009,246.84,123.85
08/07/2009,246.89,122.83
09/07/2009,247.3,124.14
10/07/2009,246.04,123.02
13/07/2009,245.94,124.21
14/07/2009,247.1,125.49
15/07/2009,248.93,128.65
16/07/2009,247.05,128.01
17/07/2009,245.26,127.21
20/07/2009,246.92,129.75
21/07/2009,246.84,129.44
22/07/2009,246.91,129.68
23/07/2009,250.64,132.69
24/07/2009,248.46,130.97
27/07/2009,249,132.8
28/07/2009,247.05,131.27
29/07/2009,248.76,130.65
30/07/2009,249.14,132.94
31/07/2009,251.35,134.77
03/08/2009,254.55,138.72
04/08/2009,256.21,140.54
05/08/2009,256.57,141.67
06/08/2009,260.49,141.8
07/08/2009,261.4,143.31
10/08/2009,260.02,140.63
11/08/2009,260.55,141.37
12/08/2009,261.31,142.48
13/08/2009,258.32,141
14/08/2009,254.58,137.39
17/08/2009,253.58,135.75
18/08/2009,252.97,137.11
19/08/2009,252.98,137.12
20/08/2009,251.11,136.25
21/08/2009,250.35,136.73
24/08/2009,251.02,136.05
25/08/2009,250.18,134.72
26/08/2009,257.01,138.11
27/08/2009,253.33,135.83
28/08/2009,253.08,134.47
31/08/2009,252.5,133.67
01/09/2009,251.12,131.82
02/09/2009,250.89,133.1
03/09/2009,249.37,133.64
04/09/2009,249.38,135.53
08/09/2009,249.4,136.51
09/09/2009,252.34,137.44
10/09/2009,249.82,137.19
11/09/2009,251.71,137.77
14/09/2009,257.02,141.76
15/09/2009,259.49,143.68
16/09/2009,257.76,143.2
17/09/2009,261.93,144.95
18/09/2009,260.56,144.04
21/09/2009,261.31,143.89
22/09/2009,264.11,146.89
23/09/2009,259.06,144.97
24/09/2009,250.63,138.93
25/09/2009,251.36,139.8
28/09/2009,250.57,139.83
29/09/2009,249.43,139.11
30/09/2009,252.89,142.71
01/10/2009,249.56,139.58
02/10/2009,256.04,144.01
05/10/2009,255.17,144.9
06/10/2009,261.46,149.23
07/10/2009,262.76,149.63
08/10/2009,263.62,151.59
09/10/2009,260.17,149.78
13/10/2009,261.62,151.49
14/10/2009,262,153.85
15/10/2009,261.88,154.14
16/10/2009,269.54,157.62
19/10/2009,270.36,158.01
20/10/2009,267.52,153.39
21/10/2009,269.58,156.28
22/10/2009,267.64,154.26
23/10/2009,259.28,151.36
26/10/2009,258.41,148.51
27/10/2009,263.01,151.24
28/10/2009,260.02,148.16
29/10/2009,263.53,152.24
30/10/2009,262.96,149.75
03/11/2009,270.44,154.98
04/11/2009,274.35,158.77
05/11/2009,275.96,160.26
06/11/2009,275.07,160.02
09/11/2009,274.09,161.14
10/11/2009,265.29,154.51
11/11/2009,266.71,154.88
12/11/2009,265.46,152.74
13/11/2009,268.07,155.67
16/11/2009,273.86,160.15
17/11/2009,271.98,158.4
18/11/2009,275.36,161.22
19/11/2009,270.17,155.81
20/11/2009,269.89,155.64
23/11/2009,276.31,159.9
24/11/2009,274.6,158.27
25/11/2009,276.28,160.07
26/11/2009,276.07,157.75
27/11/2009,273.5,156.91
30/11/2009,277.48,158.2
01/12/2009,278.55,161.76
02/12/2009,278.76,161.88
03/12/2009,279.29,163.43
04/12/2009,275.37,159.63
07/12/2009,279.26,162.17
08/12/2009,282.71,160.82
09/12/2009,284.49,160.64
10/12/2009,284.92,161.34
11/12/2009,284.07,161.86
14/12/2009,285.08,163.65
15/12/2009,286.95,163.69
16/12/2009,289.4,165.37
17/12/2009,288.81,161.34
18/12/2009,284.76,159.71
21/12/2009,284.77,159.62
22/12/2009,283.08,158.86
23/12/2009,282.71,160.9
28/12/2009,273.23,156.94
29/12/2009,272.51,156.35
30/12/2009,272.77,156.5
04/01/2010,276.59,160.81
05/01/2010,278.67,160.99
06/01/2010,277.24,159.42
07/01/2010,276.91,158.69
08/01/2010,281.62,162.78
11/01/2010,279.43,160.96
12/01/2010,280.85,160.67
13/01/2010,281.55,159.97
14/01/2010,281.46,159.47
15/01/2010,276.47,156.02
18/01/2010,278.04,157.35
19/01/2010,284.76,160.7
20/01/2010,283.13,158
21/01/2010,283.14,157.3
22/01/2010,286.8,158.01
25/01/2010,284.08,156
26/01/2010,282.47,153.85
27/01/2010,279.91,150.57
28/01/2010,281.2,150.61
29/01/2010,280.67,148.89
01/02/2010,281.01,151.16
02/02/2010,279.26,152.6
03/02/2010,279.32,151.56
04/02/2010,280.08,148.74
05/02/2010,276.76,146.43
08/02/2010,279.29,156.55
09/02/2010,279.79,151.48
10/02/2010,280.62,151.77
11/02/2010,281.26,152.12
12/02/2010,282.58,151.68
17/02/2010,281.14,153.97
18/02/2010,280.69,154.06
19/02/2010,280.8,155.57
22/02/2010,272.17,150.45
23/02/2010,271.8,148.85
24/02/2010,279.06,152.83
25/02/2010,273.96,149.62
26/02/2010,276.72,153.22
01/03/2010,277.39,154.27
02/03/2010,277.19,155.55
03/03/2010,276.82,154.65
04/03/2010,274.68,153.28
05/03/2010,277.24,155.23
08/03/2010,276.95,154.89
09/03/2010,280.86,157.79
10/03/2010,278.57,157.3
11/03/2010,279.86,158.11
12/03/2010,278.64,158.14
15/03/2010,277.54,157.43
16/03/2010,276.48,156.73
17/03/2010,279.04,158.1
18/03/2010,282.26,158.04
19/03/2010,280.15,155.55
22/03/2010,280.66,155.92
23/03/2010,280.87,158.06
24/03/2010,280.35,155.75
25/03/2010,283.62,156.78
26/03/2010,284.01,155.7
29/03/2010,284.69,158.34
30/03/2010,285.31,158.94
31/03/2010,279.82,157.11
01/04/2010,280.65,158.65
05/04/2010,284.51,161.47
06/04/2010,285.93,163.02
07/04/2010,284.97,160.46
08/04/2010,279.96,157.46
09/04/2010,279.08,157.32
12/04/2010,283.69,161.46
13/04/2010,283.32,161.25
14/04/2010,282.73,161.84
15/04/2010,282.52,161.16
16/04/2010,278.16,158.04
19/04/2010,279.03,158.99
20/04/2010,279.39,159.38
22/04/2010,280.71,159.22
23/04/2010,281.33,159.76
26/04/2010,283.18,162.28
27/04/2010,282.2,159.89
28/04/2010,284.83,162.67
29/04/2010,283.67,163.78
30/04/2010,283.65,163.3
03/05/2010,288.52,166.77
04/05/2010,288.29,163.71
05/05/2010,288.56,160.58
06/05/2010,287.07,154.84
07/05/2010,287.67,155.58
10/05/2010,283.92,160.13
11/05/2010,285.1,159.72
12/05/2010,287.1,161.75
13/05/2010,288.97,162.61
14/05/2010,285.5,158.17
17/05/2010,286.75,158.42
18/05/2010,287.46,157.77
19/05/2010,288.08,156.82
20/05/2010,291.71,156.66
21/05/2010,292.61,157.23
24/05/2010,292.07,156.69
25/05/2010,292.44,156.55
26/05/2010,293.63,158.21
27/05/2010,293.71,160.85
28/05/2010,294.28,162.67
31/05/2010,295.22,162.21
01/06/2010,296.79,161.39
02/06/2010,297.1,162.71
04/06/2010,295.91,159.26
07/06/2010,294.81,156.9
08/06/2010,293.91,158.1
09/06/2010,294.9,159.66
10/06/2010,297.56,164.58
11/06/2010,304.45,167.65
14/06/2010,312,172.56
15/06/2010,312.46,174.26
16/06/2010,307.95,172.04
17/06/2010,308.46,172.32
18/06/2010,312.71,176.47
21/06/2010,309.53,174.48
22/06/2010,309.64,173.76
23/06/2010,309.91,173.04
24/06/2010,318.58,178.08
25/06/2010,315.6,177.4
28/06/2010,315.91,177.18
29/06/2010,307.68,169.99
30/06/2010,309.84,171.75
01/07/2010,310,172.7
02/07/2010,303.31,170.78
05/07/2010,303.37,170.72
06/07/2010,292.83,164.33
07/07/2010,300.95,170.41
08/07/2010,299.8,169.95
09/07/2010,300.54,170.76
12/07/2010,300.98,170.53
13/07/2010,299.55,170.88
14/07/2010,301.32,170.52
15/07/2010,307.63,173.6
16/07/2010,307.74,172.69
19/07/2010,297.29,166.36
20/07/2010,290.59,163.81
21/07/2010,291.05,163.05
22/07/2010,298.1,169.38
23/07/2010,305.92,173.92
26/07/2010,305.05,172.83
27/07/2010,300.59,169.83
28/07/2010,305.78,172.76
29/07/2010,312.14,177.25
30/07/2010,317.39,180.85
02/08/2010,307.62,175.68
03/08/2010,301.51,171.41
04/08/2010,309.82,176.14
05/08/2010,310.46,177
06/08/2010,307.7,174.83
09/08/2010,308.98,176.36
10/08/2010,308.56,175.42
11/08/2010,310.12,175.21
12/08/2010,318.81,180.12
13/08/2010,317.98,179.45
16/08/2010,321.55,183.01
17/08/2010,317.23,180.86
18/08/2010,317.87,181.43
19/08/2010,319.96,182.21
20/08/2010,328.1,186.52
23/08/2010,325.23,183.95
24/08/2010,304.11,172.3
25/08/2010,299.77,169.74
26/08/2010,308.78,175.24
27/08/2010,315.02,179.7
30/08/2010,324.04,184.11
31/08/2010,323.31,184.12
01/09/2010,329.6,188.66
02/09/2010,334.11,192.91
03/09/2010,334.24,192.87
06/09/2010,333.43,193.07
08/09/2010,334.43,193.99
09/09/2010,332.19,192.8
10/09/2010,330.45,192.12
13/09/2010,332.09,193.64
14/09/2010,334.71,196.08
15/09/2010,331.6,192.12
16/09/2010,333.07,194.32
17/09/2010,329.15,191.59
20/09/2010,315.92,182.72
21/09/2010,326.82,190.57
22/09/2010,321.73,186.84
23/09/2010,323.53,188.32
24/09/2010,322.12,188.27
27/09/2010,322.44,188.67
28/09/2010,328.76,192.26
29/09/2010,323.58,189.78
30/09/2010,318.81,188.42
01/10/2010,320.3,190.77
04/10/2010,309.39,182.96
05/10/2010,308.72,184.86
06/10/2010,308.25,183.48
07/10/2010,309.42,183.52
08/10/2010,315.93,189.41
11/10/2010,313.13,187.95
13/10/2010,321.88,194.84
14/10/2010,324.01,194.95
15/10/2010,319.42,191.85
18/10/2010,321.82,193.4
19/10/2010,330.71,196.15
20/10/2010,334.46,199.68
21/10/2010,338.55,199.73
22/10/2010,336.47,197.23
25/10/2010,342.79,201.64
26/10/2010,345.1,202.4
27/10/2010,347.22,201.87
28/10/2010,344.93,201.36
29/10/2010,350.41,205.88
01/11/2010,336.35,197.62
03/11/2010,330.1,194.29
04/11/2010,350.72,209.26
05/11/2010,348.19,207.38
08/11/2010,353.66,208.53
09/11/2010,368.89,217.12
10/11/2010,364.66,214.13
11/11/2010,361.23,210.38
12/11/2010,355.36,206.24
16/11/2010,352.3,202.47
17/11/2010,352.42,204.18
18/11/2010,363.14,211.99
19/11/2010,363.36,211.5
22/11/2010,356.24,206.16
23/11/2010,356.01,205.78
24/11/2010,357.89,207.72
25/11/2010,358.15,208.1
26/11/2010,358.91,207.58
29/11/2010,361.56,209.85
30/11/2010,361.14,210.58
01/12/2010,360.73,211.2
02/12/2010,360.94,212.07
03/12/2010,364.29,216.19
06/12/2010,368.04,219.2
07/12/2010,367.92,218.87
08/12/2010,363.42,214.66
09/12/2010,365.23,213.71
10/12/2010,372.82,217.64
13/12/2010,380.73,224.36
14/12/2010,384.49,227.1
15/12/2010,388.64,228.75
16/12/2010,382.76,224.89
17/12/2010,398.44,232.32
20/12/2010,398.91,233.69
21/12/2010,407.55,240.16
22/12/2010,407.3,240.15
23/12/2010,409.28,241.6
27/12/2010,409.88,242.67
28/12/2010,410.77,242.92
29/12/2010,411.79,245.26
30/12/2010,413.34,248.4
03/01/2011,412.99,250.3
04/01/2011,413.08,248.24
05/01/2011,415.75,248.36
06/01/2011,415.61,246.36
07/01/2011,418.03,248.24
10/01/2011,424.99,251.62
11/01/2011,425.42,252.17
12/01/2011,444.7,265.33
13/01/2011,442.95,265.24
14/01/2011,438.28,259.95
17/01/2011,436.17,259.16
18/01/2011,435.42,259.64
19/01/2011,431.01,257.78
20/01/2011,430.54,257.35
21/01/2011,442.48,264.64
24/01/2011,436.13,260.84
25/01/2011,430.32,257.37
26/01/2011,446.96,267.48
27/01/2011,447.1,266.29
28/01/2011,453.68,269.25
31/01/2011,458.6,273.95
01/02/2011,460.91,276.99
02/02/2011,466.36,279.59
03/02/2011,472.62,283.01
04/02/2011,475.3,283.59
07/02/2011,479.54,285.44
08/02/2011,477.67,286.54
09/02/2011,487.13,293.27
10/02/2011,489.1,292.7
11/02/2011,489.74,293.79
14/02/2011,497.76,298.24
15/02/2011,500.91,299.95
16/02/2011,502.24,300.38
17/02/2011,505.33,303.87
18/02/2011,513.03,308.31
21/02/2011,512.99,307.55
22/02/2011,519.36,310.43
23/02/2011,516.51,308.37
24/02/2011,513.41,308.54
25/02/2011,515.88,310.03
28/02/2011,523.8,314.97
01/03/2011,521.46,313.38
02/03/2011,522.19,314.57
03/03/2011,527.27,319.17
04/03/2011,526.85,319.89
09/03/2011,551.6,332.89
10/03/2011,539.76,324.96
11/03/2011,532.1,319.39
14/03/2011,530.31,319.08
15/03/2011,515.18,309.05
16/03/2011,516.25,308.39
17/03/2011,524.28,310.96
18/03/2011,530.08,317.42
21/03/2011,530.29,318.11
22/03/2011,519.97,312.67
23/03/2011,521.79,314.14
24/03/2011,519.01,312.84
25/03/2011,521.73,314.29
28/03/2011,516.77,310.93
29/03/2011,514.28,310.93
30/03/2011,512.47,314.59
31/03/2011,516.09,316.42
01/04/2011,508.81,315.64
04/04/2011,503.02,312.63
05/04/2011,515.36,320.3
06/04/2011,512.7,317.66
07/04/2011,517.6,326.77
08/04/2011,519.86,330.28
11/04/2011,513.83,325
12/04/2011,513.05,322.06
13/04/2011,521.46,327.76
14/04/2011,523.35,331.23
15/04/2011,530.17,335.97
18/04/2011,527.19,331.57
19/04/2011,534.48,339.14
20/04/2011,535.36,340.78
25/04/2011,527.84,335.56
26/04/2011,536.84,343.25
27/04/2011,537.14,341.91
28/04/2011,542.7,342.83
29/04/2011,543.08,345.25
02/05/2011,550.14,349.07
03/05/2011,555.19,349.39
04/05/2011,540.31,336.64
05/05/2011,533.74,328.46
06/05/2011,531.86,328.92
09/05/2011,533,329.01
10/05/2011,528.8,329.47
11/05/2011,520.99,321.6
12/05/2011,530.11,326.62
13/05/2011,529.84,324.46
16/05/2011,514.44,315.22
17/05/2011,519.7,320.4
18/05/2011,530.79,329.27
19/05/2011,527.2,326.03
20/05/2011,517.37,320.35
23/05/2011,523.9,321.02
24/05/2011,527.73,324.96
25/05/2011,533.64,327.59
26/05/2011,533.84,330.14
27/05/2011,530.68,331.47
30/05/2011,532.02,333.97
31/05/2011,531.42,336.34
